,city,mean,S_diff,num_bootstraps,CI
456,Worcester,28.414019441392853,27.636436299477367,26,26.0
457,Pretoria,81.48105763967831,161.29057506576981,81,81.0
458,Sheffield,31.697129399305428,78.9621124186961,99,99.0
459,Īlām,44.34162668872346,303.69138682106427,99,99.0
460,Xining,93.11634551720063,138.11112955685388,41,41.0
461,Tomsk,49.49192835344115,31.6069735603663,14,14.0
462,Butuan,55.52111503502236,24.720852952889587,85,85.0
463,Nara-shi,40.90415143386152,48.405849129782034,85,85.0
464,Denver,30.516694453272596,89.36763959514099,99,99.0
465,Klerksdorp,46.76701565405378,71.94056771511316,91,91.0
466,Vereeniging,78.86625595390889,143.34164741450604,92,92.0
467,Lille,39.61704398184932,90.3722315800625,96,96.0
468,Sivas,66.61785867080638,157.49385682911807,93,93.0
469,Colombo,63.92305626520309,199.45003300370362,91,91.0
470,Kyiv,31.82118226600985,85.55244492252281,77,77.0
471,Wellington,26.775072518169015,30.59042075138432,61,61.0
472,Rayong,59.46724980849703,150.35333533494685,89,89.0
473,Hạ Long,30.87647583634938,187.58487868511875,99,99.0
474,Gdańsk,38.28352393651337,75.00990963368605,86,86.0
475,Ashgabat,53.977979788084696,54.03311973539352,95,95.0
476,Abu Dhabi,102.96338344327775,312.72197187622635,99,99.0
477,Kraków,60.38124919358234,109.56168870988118,60,60.0
478,Xiamen,62.79219619445565,111.51543126027974,91,91.0
479,Bordeaux,34.03120132632786,61.87955404424406,65,65.0
480,Bangkok,74.86177789118555,179.13188549955797,88,88.0
481,Bhopal,94.37321658612676,246.07864562748452,95,95.0
482,Hobart,13.189014426896795,25.50029153271644,66,66.0
483,Gwangju,65.44463888447481,114.7740895969066,83,83.0
484,Ivano-Frankivsk,40.29797245177032,94.29903164882506,78,78.0
485,Macau,61.489626073469246,140.75565724906664,73,73.0
486,Karachi,95.73382602670118,182.9258749810707,94,94.0
487,Changchun,93.27921372750349,233.6436050740139,66,66.0
488,Incheon,69.48943592867398,121.28959826479306,85,85.0
489,Vitória,15.943326591836051,3.2776546330940093,21,21.0
490,Toronto,25.70162171439981,27.72413630122208,80,80.0
491,Darwin,29.02349916746011,118.13309257341936,94,94.0
492,Reading,27.513472676488597,86.39228574036403,94,94.0
493,Košice,55.327158372618605,92.26027773363703,57,57.0
494,Budapest,41.96421084477259,106.50265608510875,88,88.0
495,Lucknow,143.8608239245614,327.3728490888667,92,92.0
496,Maastricht,38.21648610550863,70.86855174009649,73,73.0
497,Winnipeg,17.49853552571192,36.55826763443999,90,90.0
498,Zhuzhou,101.99576881992067,186.2547119408217,85,85.0
499,Newcastle,32.60148636356229,86.83983972321712,98,98.0
500,Swansea,34.7723746521369,63.213450002444645,88,88.0
501,Anyang,127.49168658942712,196.17143633850395,38,38.0
502,Christchurch,28.755067511588646,60.33546670700453,84,84.0
503,İzmir,49.32301075268818,6.230967741935501,42,42.0
504,San José,34.87732341814656,27.947479587524057,92,92.0
505,Chelyabinsk,45.73603641445688,52.94629619546194,87,87.0
506,Shillong,82.17015986423661,263.2585657853456,99,99.0
507,Konya,77.46543069028546,62.47864314786824,90,90.0
508,Patna,138.08350998973216,391.84781220586945,92,92.0
509,Edmonton,22.472323720495297,51.98310577075868,99,99.0
510,Jacksonville,33.470812388544594,21.836713080671615,65,65.0
511,Coventry,29.074124748227916,78.97338547545027,97,97.0
512,Petaẖ Tiqwa,55.62271070833483,66.36074147140064,89,89.0
513,Yangon,54.72810092742767,321.35603853048383,99,99.0
514,Mexico City,60.36261749929714,99.88829499199358,89,89.0
515,Canberra,74.67567978925042,439.1325113892411,83,83.0
516,Kunming,69.4669923320716,121.47895978233862,79,79.0
517,Chongqing,96.95710674660899,177.7783245629048,81,81.0
518,Paris,43.34138712835182,63.49437004180468,86,86.0
519,Plymouth,36.22707739979709,42.760922392401824,58,58.0
520,Providence,25.021567665741742,31.55075266779932,77,77.0
521,Monterrey,29.814973012643566,296.8149754528352,99,99.0
522,Pohang,58.615454069166525,74.65926604448578,62,62.0
523,Toluca,74.93548743618264,102.76293531274054,84,84.0
524,Chillán,56.11116738208646,95.00181291178234,48,48.0
525,Madison,31.759945548981975,39.561065408451334,55,55.0
526,Toyama,34.80117501419295,47.63996690801473,69,69.0
527,Hamburg,38.75687206209314,57.036931297289996,38,38.0
528,Haarlem,38.145986705483374,57.86167529788217,59,59.0
529,Edinburgh,20.331067019588986,47.61371252110263,95,95.0
530,Houston,36.22532075899011,34.29123045413371,77,77.0
531,San Diego,41.99044184549023,60.11959106425235,92,92.0
532,Zürich,2.021988038534201,2.2993435590487894,23,23.0
533,Perth,30.888501677996956,41.71857186349688,94,94.0
534,Khorramshahr,88.45984289463111,83.48930059608853,77,77.0
535,Eskişehir,54.76905174502504,119.67618456606212,96,96.0
536,Bogotá,52.36641184717521,100.86181586921282,83,83.0
537,Puerto Montt,74.11456058386678,191.00816439307832,69,69.0
538,Albuquerque,23.443563522282933,60.457972974991876,99,99.0
539,Phoenix,28.119462881698706,63.646503373032914,86,86.0
540,Conakry,50.56867430284769,77.33222593938319,85,85.0
541,Kryvyi Rih,34.249315960566555,90.12124023430236,89,89.0
542,Limoges,25.5,8.5,0,0.0
543,Hartford,29.051705505438814,33.360640052846584,36,36.0
544,Shiraz,53.94484503405865,377.6139152384105,99,99.0
545,Boise,26.977322830889293,84.07423498127753,93,93.0
546,Newport,30.7080812556619,65.75618602136956,87,87.0
